ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH	COMMUNITY_LABEL	COMMUNITY_ID	COMMUNITY_URL	SUBGRAPH_ID	SUBGRAPH_URL	FREQUENCY	DEGREE	WEIGHTED_DEGREE	RANK
List-2014-1280-412	1495	HAPPY	412	joyful, glad, happy	liver	204	http://clics.lingpy.org/browse.php?community=cluster_204_liver	0	http://clics.lingpy.org/browse.php?community=network_joyful, glad, happy_0&view=part	391	35	39	653
List-2014-1280-413	1355	LAUGH	413	laugh	smile	168	http://clics.lingpy.org/browse.php?community=cluster_168_smile	2	http://clics.lingpy.org/browse.php?community=network_laugh_2&view=part	255	18	40	642
List-2014-1280-414	1451	SMILE	414	smile	smile	168	http://clics.lingpy.org/browse.php?community=cluster_168_smile	2	http://clics.lingpy.org/browse.php?community=network_smile_2&view=part	210	54	76	230
List-2014-1280-415	1413	PLAY	415	play	dance	220	http://clics.lingpy.org/browse.php?community=cluster_220_dance	2	http://clics.lingpy.org/browse.php?community=network_play_2&view=part	269	32	39	657
List-2014-1280-416	923	LOVE	416	love	need, necessity	123	http://clics.lingpy.org/browse.php?community=cluster_123_need, necessity	7	http://clics.lingpy.org/browse.php?community=network_love_7&view=part	316	34	58	389
List-2014-1280-417	578	KISS	417	kiss	kiss	191	http://clics.lingpy.org/browse.php?community=cluster_191_kiss	6	http://clics.lingpy.org/browse.php?community=network_kiss_6&view=part	250	15	27	854
List-2014-1280-418	928	EMBRACE	418	embrace	kiss	191	http://clics.lingpy.org/browse.php?community=cluster_191_kiss	6	http://clics.lingpy.org/browse.php?community=network_embrace_6&view=part	238	23	30	806
List-2014-1280-419	1783	PAIN	419	pain	wound, sore	100	http://clics.lingpy.org/browse.php?community=cluster_100_wound, sore	8	http://clics.lingpy.org/browse.php?community=network_pain_8&view=part	290	28	54	440
List-2014-1280-420	1668	GRIEF	420	grief, sorrow, sadness	anxiety, worry	78	http://clics.lingpy.org/browse.php?community=cluster_78_anxiety, worry	9	http://clics.lingpy.org/browse.php?community=network_grief, sorrow, sadness_9&view=part	334	23	45	561
List-2014-1280-421	1000	ANXIETY	421	anxiety, worry	anxiety, worry	78	http://clics.lingpy.org/browse.php?community=cluster_78_anxiety, worry	7	http://clics.lingpy.org/browse.php?community=network_anxiety, worry_7&view=part	285	18	33	758
List-2014-1280-422	1875	REGRET	422	regret, be sorry	anxiety, worry	78	http://clics.lingpy.org/browse.php?community=cluster_78_anxiety, worry	9	http://clics.lingpy.org/browse.php?community=network_regret, be sorry_9&view=part	254	33	52	474
List-2014-1280-423	1141	PITY	423	pity	anxiety, worry	78	http://clics.lingpy.org/browse.php?community=cluster_78_anxiety, worry	9	http://clics.lingpy.org/browse.php?community=network_pity_9&view=part	250	10	26	872
List-2014-1280-424	1839	CRY	424	cry, weep	call (=summon)	21	http://clics.lingpy.org/browse.php?community=cluster_21_call (=summon)	6	http://clics.lingpy.org/browse.php?community=network_cry, weep_6&view=part	278	27	48	514
List-2014-1280-425	1651	TEAR (OF EYE)	425	tear (noun)	loom	264	http://clics.lingpy.org/browse.php?community=cluster_264_loom	0	http://clics.lingpy.org/browse.php?community=network_tear (noun)_0&view=part	220	9	11	1163
List-2014-1280-426	716	GROAN	426	groan	call (=summon)	21	http://clics.lingpy.org/browse.php?community=cluster_21_call (=summon)	6	http://clics.lingpy.org/browse.php?community=network_groan_6&view=part	232	12	27	857
List-2014-1280-427	1607	HATE	427	hate	anger	88	http://clics.lingpy.org/browse.php?community=cluster_88_anger	0	http://clics.lingpy.org/browse.php?community=network_hate_0&view=part	259	16	17	1041
List-2014-1280-428	82	ANGER	428	anger	anger	88	http://clics.lingpy.org/browse.php?community=cluster_88_anger	14	http://clics.lingpy.org/browse.php?community=network_anger_14&view=part	319	32	44	574
List-2014-1280-429	40	ENVY	429	envy, jealousy	anger	88	http://clics.lingpy.org/browse.php?community=cluster_88_anger	0	http://clics.lingpy.org/browse.php?community=network_envy, jealousy_0&view=part	312	11	13	1117
List-2014-1280-430	1776	SHAME	430	shame (noun)	anxiety, worry	78	http://clics.lingpy.org/browse.php?community=cluster_78_anxiety, worry	0	http://clics.lingpy.org/browse.php?community=network_shame (noun)_0&view=part	269	14	15	1084
List-2014-1280-431	174	PROUD	431	proud	boast	218	http://clics.lingpy.org/browse.php?community=cluster_218_boast	2	http://clics.lingpy.org/browse.php?community=network_proud_2&view=part	227	12	18	1027
List-2014-1280-432	1779	DARE	432	dare	brave	245	http://clics.lingpy.org/browse.php?community=cluster_245_brave	2	http://clics.lingpy.org/browse.php?community=network_dare_2&view=part	191	24	31	797
List-2014-1280-433	3	BRAVE	433	brave	brave	245	http://clics.lingpy.org/browse.php?community=cluster_245_brave	2	http://clics.lingpy.org/browse.php?community=network_brave_2&view=part	279	28	41	628
List-2014-1280-434	781	FEAR (FRIGHT)	434	fear, fright	anxiety, worry	78	http://clics.lingpy.org/browse.php?community=cluster_78_anxiety, worry	8	http://clics.lingpy.org/browse.php?community=network_fear, fright_8&view=part	328	15	28	829
List-2014-1280-435	1810	DANGER	435	danger	anxiety, worry	78	http://clics.lingpy.org/browse.php?community=cluster_78_anxiety, worry	5	http://clics.lingpy.org/browse.php?community=network_danger_5&view=part	209	15	23	946
List-2014-1280-436	1784	WANT	436	desire, want	need, necessity	123	http://clics.lingpy.org/browse.php?community=cluster_123_need, necessity	6	http://clics.lingpy.org/browse.php?community=network_desire, want_6&view=part	368	44	85	169
List-2014-1280-437	1750	CHOOSE	437	choose	choose	46	http://clics.lingpy.org/browse.php?community=cluster_46_choose	40	http://clics.lingpy.org/browse.php?community=network_choose_40&view=part	245	35	52	476
List-2014-1280-438	1092	HOPE	438	hope	need, necessity	123	http://clics.lingpy.org/browse.php?community=cluster_123_need, necessity	5	http://clics.lingpy.org/browse.php?community=network_hope_5&view=part	213	15	22	965
List-2014-1280-439	100	FAITHFUL	439	faithful	right, correct	12	http://clics.lingpy.org/browse.php?community=cluster_12_right, correct	13	http://clics.lingpy.org/browse.php?community=network_faithful_13&view=part	198	16	38	683
List-2014-1280-440	1657	TRUE	440	true	right, correct	12	http://clics.lingpy.org/browse.php?community=cluster_12_right, correct	15	http://clics.lingpy.org/browse.php?community=network_true_15&view=part	289	27	76	228
List-2014-1280-441	601	LIE (MISLEAD)	441	lie, tell lies	lie, tell lies	160	http://clics.lingpy.org/browse.php?community=cluster_160_lie, tell lies	5	http://clics.lingpy.org/browse.php?community=network_lie, tell lies_5&view=part	286	15	33	757
List-2014-1280-442	13	DECEIT	442	deceit	lie, tell lies	160	http://clics.lingpy.org/browse.php?community=cluster_160_lie, tell lies	8	http://clics.lingpy.org/browse.php?community=network_deceit_8&view=part	252	13	34	740
List-2014-1280-443	1528	FORGIVE	443	forgive	forgive	83	http://clics.lingpy.org/browse.php?community=cluster_83_forgive	17	http://clics.lingpy.org/browse.php?community=network_forgive_17&view=part	203	36	45	570
List-2014-1280-444	1035	GOOD	444	good	right, correct	12	http://clics.lingpy.org/browse.php?community=cluster_12_right, correct	20	http://clics.lingpy.org/browse.php?community=network_good_20&view=part	296	37	81	192
List-2014-1280-445	1292	BAD	445	bad	dirty, soiled	113	http://clics.lingpy.org/browse.php?community=cluster_113_dirty, soiled	10	http://clics.lingpy.org/browse.php?community=network_bad_10&view=part	312	22	64	323
List-2014-1280-446	1725	CORRECT (RIGHT)	446	right, correct	right, correct	12	http://clics.lingpy.org/browse.php?community=cluster_12_right, correct	17	http://clics.lingpy.org/browse.php?community=network_right, correct_17&view=part	269	26	96	129
List-2014-1280-447	1390	WRONG	447	wrong	guilty	26	http://clics.lingpy.org/browse.php?community=cluster_26_guilty	11	http://clics.lingpy.org/browse.php?community=network_wrong_11&view=part	246	24	62	349
List-2014-1280-448	134	FAULT	448	fault	guilty	26	http://clics.lingpy.org/browse.php?community=cluster_26_guilty	12	http://clics.lingpy.org/browse.php?community=network_fault_12&view=part	225	17	60	375
List-2014-1280-449	1293	MISTAKE	449	mistake, error	guilty	26	http://clics.lingpy.org/browse.php?community=cluster_26_guilty	10	http://clics.lingpy.org/browse.php?community=network_mistake, error_10&view=part	269	20	54	445
List-2014-1280-450	381	BLAME	450	blame	guilty	26	http://clics.lingpy.org/browse.php?community=cluster_26_guilty	12	http://clics.lingpy.org/browse.php?community=network_blame_12&view=part	219	33	68	296
List-2014-1280-451	1687	PRAISE	451	praise	boast	218	http://clics.lingpy.org/browse.php?community=cluster_218_boast	0	http://clics.lingpy.org/browse.php?community=network_praise_0&view=part	221	4	4	1260
List-2014-1280-452	1427	BEAUTIFUL	452	beautiful	right, correct	12	http://clics.lingpy.org/browse.php?community=cluster_12_right, correct	18	http://clics.lingpy.org/browse.php?community=network_beautiful_18&view=part	334	22	52	467
List-2014-1280-453	1548	UGLY	453	ugly	dirty, soiled	113	http://clics.lingpy.org/browse.php?community=cluster_113_dirty, soiled	10	http://clics.lingpy.org/browse.php?community=network_ugly_10&view=part	264	12	43	597
List-2014-1280-454	2018	GREEDY	454	greedy	avaricious, stingy	215	http://clics.lingpy.org/browse.php?community=cluster_215_avaricious, stingy	2	http://clics.lingpy.org/browse.php?community=network_greedy_2&view=part	255	18	30	804
List-2014-1280-455	1310	CLEVER	455	clever	wise	199	http://clics.lingpy.org/browse.php?community=cluster_199_wise	2	http://clics.lingpy.org/browse.php?community=network_clever_2&view=part	263	17	33	762
List-2014-1280-456	1562	MIND	456	mind	mind	43	http://clics.lingpy.org/browse.php?community=cluster_43_mind	18	http://clics.lingpy.org/browse.php?community=network_mind_18&view=part	248	32	86	168
List-2014-1280-457	1415	THINK (REFLECT)	457	think (= reflect)	remember	25	http://clics.lingpy.org/browse.php?community=cluster_25_remember	26	http://clics.lingpy.org/browse.php?community=network_think (= reflect)_26&view=part	266	60	126	40
List-2014-1280-458	1513	THINK (BELIEVE)	458	think (= be of the opinion)	remember	25	http://clics.lingpy.org/browse.php?community=cluster_25_remember	30	http://clics.lingpy.org/browse.php?community=network_think (= be of the opinion)_30&view=part	270	62	130	36
List-2014-1280-459	1890	BELIEVE	459	believe	remember	25	http://clics.lingpy.org/browse.php?community=cluster_25_remember	25	http://clics.lingpy.org/browse.php?community=network_believe_25&view=part	232	48	85	174
List-2014-1280-460	1536	UNDERSTAND	460	understand	know	11	http://clics.lingpy.org/browse.php?community=cluster_11_know	34	http://clics.lingpy.org/browse.php?community=network_understand_34&view=part	258	59	128	38
List-2014-1280-461	1410	KNOW (SOMETHING)	461	know	know	11	http://clics.lingpy.org/browse.php?community=cluster_11_know	41	http://clics.lingpy.org/browse.php?community=network_know_41&view=part	275	50	102	106
List-2014-1280-462	1932	GUESS	462	guess	remember	25	http://clics.lingpy.org/browse.php?community=cluster_25_remember	19	http://clics.lingpy.org/browse.php?community=network_guess_19&view=part	224	44	71	267
List-2014-1280-463	117	IMITATE	463	imitate	try, attempt	40	http://clics.lingpy.org/browse.php?community=cluster_40_try, attempt	20	http://clics.lingpy.org/browse.php?community=network_imitate_20&view=part	225	25	38	676
List-2014-1280-464	1521	SEEM	464	seem	seem	227	http://clics.lingpy.org/browse.php?community=cluster_227_seem	2	http://clics.lingpy.org/browse.php?community=network_seem_2&view=part	220	36	53	465
List-2014-1280-465	1609	IDEA	465	idea, notion	mind	43	http://clics.lingpy.org/browse.php?community=cluster_43_mind	16	http://clics.lingpy.org/browse.php?community=network_idea, notion_16&view=part	288	23	56	408
List-2014-1280-466	698	WISE	466	wise	wise	199	http://clics.lingpy.org/browse.php?community=cluster_199_wise	2	http://clics.lingpy.org/browse.php?community=network_wise_2&view=part	248	22	36	708
List-2014-1280-467	1518	STUPID	467	foolish, stupid	mute	128	http://clics.lingpy.org/browse.php?community=cluster_128_mute	2	http://clics.lingpy.org/browse.php?community=network_foolish, stupid_2&view=part	338	11	30	802
List-2014-1280-468	1899	MAD	468	insane, crazy	mute	128	http://clics.lingpy.org/browse.php?community=cluster_128_mute	2	http://clics.lingpy.org/browse.php?community=network_insane, crazy_2&view=part	289	10	24	913
List-2014-1280-469	504	LEARN	469	learn	study	42	http://clics.lingpy.org/browse.php?community=cluster_42_study	30	http://clics.lingpy.org/browse.php?community=network_learn_30&view=part	289	36	92	144
List-2014-1280-470	1929	STUDY	470	study	study	42	http://clics.lingpy.org/browse.php?community=cluster_42_study	23	http://clics.lingpy.org/browse.php?community=network_study_23&view=part	242	78	132	32
List-2014-1280-471	709	TEACH	471	teach	study	42	http://clics.lingpy.org/browse.php?community=cluster_42_study	26	http://clics.lingpy.org/browse.php?community=network_teach_26&view=part	281	39	78	212
List-2014-1280-472	753	PUPIL (STUDENT)	472	pupil	pupil	260	http://clics.lingpy.org/browse.php?community=cluster_260_pupil	22	http://clics.lingpy.org/browse.php?community=network_pupil_22&view=part	238	15	26	878
List-2014-1280-473	1038	TEACHER	473	teacher	pupil	260	http://clics.lingpy.org/browse.php?community=cluster_260_pupil	11	http://clics.lingpy.org/browse.php?community=network_teacher_11&view=part	249	13	22	960
List-2014-1280-474	673	SCHOOL	474	school	study	42	http://clics.lingpy.org/browse.php?community=cluster_42_study	0	http://clics.lingpy.org/browse.php?community=network_school_0&view=part	192	6	6	1233
List-2014-1280-475	707	REMEMBER	475	remember	remember	25	http://clics.lingpy.org/browse.php?community=cluster_25_remember	32	http://clics.lingpy.org/browse.php?community=network_remember_32&view=part	266	25	52	471
List-2014-1280-476	1523	FORGET	476	forget	disappear	178	http://clics.lingpy.org/browse.php?community=cluster_178_disappear	10	http://clics.lingpy.org/browse.php?community=network_forget_10&view=part	252	18	23	941
List-2014-1280-477	989	CLEAR	477	clear, plain	white	22	http://clics.lingpy.org/browse.php?community=cluster_22_white	24	http://clics.lingpy.org/browse.php?community=network_clear, plain_24&view=part	271	33	69	280
List-2014-1280-478	1764	OBSCURE	478	obscure	dark (in color)	63	http://clics.lingpy.org/browse.php?community=cluster_63_dark (in color)	7	http://clics.lingpy.org/browse.php?community=network_obscure_7&view=part	196	13	27	861
List-2014-1280-479	1121	SECRET	479	secret	hide, conceal	222	http://clics.lingpy.org/browse.php?community=cluster_222_hide, conceal	0	http://clics.lingpy.org/browse.php?community=network_secret_0&view=part	222	18	21	980
List-2014-1280-480	509	CERTAIN	480	sure, certain	right, correct	12	http://clics.lingpy.org/browse.php?community=cluster_12_right, correct	13	http://clics.lingpy.org/browse.php?community=network_sure, certain_13&view=part	247	23	54	447
List-2014-1280-481	1626	EXPLAIN	481	explain	tell story	20	http://clics.lingpy.org/browse.php?community=cluster_20_tell story	20	http://clics.lingpy.org/browse.php?community=network_explain_20&view=part	230	67	100	117
List-2014-1280-482	1162	INTENTION	482	intention, purpose	mind	43	http://clics.lingpy.org/browse.php?community=cluster_43_mind	12	http://clics.lingpy.org/browse.php?community=network_intention, purpose_12&view=part	267	29	51	486
List-2014-1280-483	860	CAUSE	483	cause	because	145	http://clics.lingpy.org/browse.php?community=cluster_145_because	25	http://clics.lingpy.org/browse.php?community=network_cause_25&view=part	248	47	72	258
List-2014-1280-484	1308	DOUBT	484	doubt	remember	25	http://clics.lingpy.org/browse.php?community=cluster_25_remember	8	http://clics.lingpy.org/browse.php?community=network_doubt_8&view=part	209	17	25	902
List-2014-1280-485	1841	SUSPECT	485	suspect	remember	25	http://clics.lingpy.org/browse.php?community=cluster_25_remember	15	http://clics.lingpy.org/browse.php?community=network_suspect_15&view=part	196	18	37	700
List-2014-1280-486	1902	BETRAY	486	betray	lend	10	http://clics.lingpy.org/browse.php?community=cluster_10_lend	17	http://clics.lingpy.org/browse.php?community=network_betray_17&view=part	207	75	92	149
List-2014-1280-487	643	NEED (NOUN)	487	need, necessity	need, necessity	123	http://clics.lingpy.org/browse.php?community=cluster_123_need, necessity	5	http://clics.lingpy.org/browse.php?community=network_need, necessity_5&view=part	270	17	27	851
