ID	ENGLISH	NUMBER	IDS_ID	URL	FRENCH	PORTUGUESE	RUSSIAN	SPANISH	CHAPTER	SUBCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS
Key-2016-1310-846	ancestors	846	2-560	http://ids.clld.org/parameters/2-560	ancêtres, aïeux	antepassados, ancestrais	предки	antepasados	2	560	1669	ANCESTORS
Key-2016-1310-847	cousin	847	2-550	http://ids.clld.org/parameters/2-550	cousin/cousine	primo/prima	двоюродный(ая) брат (сестра), кузен/кузина	primo/prima	2	550	1643	COUSIN
Key-2016-1310-848	niece	848	2-540	http://ids.clld.org/parameters/2-540	nièce	sobrinha	племянница	sobrina	2	540	1642	NIECE
Key-2016-1310-849	nephew	849	2-530	http://ids.clld.org/parameters/2-530	neveu	sobrinho	племянник	sobrino	2	530	1063	NEPHEW
Key-2016-1310-850	father's sister	850	2-522	http://ids.clld.org/parameters/2-522	soeur du père	irmã (do pai)	тетя, сестра отца	hermana del padre	2	522	170	FATHER'S SISTER
Key-2016-1310-851	aunt	851	2-520	http://ids.clld.org/parameters/2-520	tante	tia	тетя	tía	2	520	1272	AUNT
Key-2016-1310-852	mother's sister	852	2-521	http://ids.clld.org/parameters/2-521	soeur de la mère	irmã (da mãe)	тетя, сестра матери	hermana de la madre	2	521	171	MOTHER'S SISTER
Key-2016-1310-853	father's brother	853	2-512	http://ids.clld.org/parameters/2-512	frère du père	irmão (do pai)	дядя, брат отца	hermano del padre	2	512	1985	FATHER'S BROTHER
Key-2016-1310-854	mother's brother	854	2-511	http://ids.clld.org/parameters/2-511	frère de la mère	irmão (da mãe)	дядя, брат матери	hermano de la madre	2	511	1984	MOTHER'S BROTHER
Key-2016-1310-855	uncle	855	2-510	http://ids.clld.org/parameters/2-510	oncle	tio	дядя	tío	2	510	1327	UNCLE
Key-2016-1310-856	grandson	856	2-480	http://ids.clld.org/parameters/2-480	petit-fils	neto	внук	nieto	2	480	1618	GRANDSON
Key-2016-1310-857	granddaughter	857	2-490	http://ids.clld.org/parameters/2-490	petite-fille	neta	внучка	nieta	2	490	1619	GRANDDAUGHTER
Key-2016-1310-858	old woman	858	2-471	http://ids.clld.org/parameters/2-471	vieille femme	velha	старуха	mujer vieja	2	471	907	OLD WOMAN
Key-2016-1310-859	grandmother	859	2-470	http://ids.clld.org/parameters/2-470	grand-mère	avó	бабушка	abuela	2	470	1496	GRANDMOTHER
Key-2016-1310-860	old man	860	2-461	http://ids.clld.org/parameters/2-461	vieillard	velho	старик	hombre viejo	2	461	406	OLD MAN
Key-2016-1310-861	grandfather	861	2-460	http://ids.clld.org/parameters/2-460	grand-père	avô	дедушка	abuelo	2	460	1383	GRANDFATHER
Key-2016-1310-862	twins	862	2-458	http://ids.clld.org/parameters/2-458	jumeaux	gêmeos	близнецы	gemelos	2	458	1005	TWINS
Key-2016-1310-863	sibling	863	2-456	http://ids.clld.org/parameters/2-456	frère/soeur	irmão, irmã	брат/сестра	hermano/hermana	2	456	1640	SIBLING
Key-2016-1310-864	younger sister	864	2-455	http://ids.clld.org/parameters/2-455	soeur cadette	irmã mais nova	младшая сестра	hermana menor	2	455	1761	YOUNGER SISTER
Key-2016-1310-865	older sister	865	2-454	http://ids.clld.org/parameters/2-454	soeur ainée	irmã mais velha	старшая сестра	hermana mayor	2	454	1758	OLDER SISTER
Key-2016-1310-866	sister	866	2-450	http://ids.clld.org/parameters/2-450	soeur	irmã	сестра	hermana	2	450	1263	SISTER
Key-2016-1310-867	younger brother	867	2-445	http://ids.clld.org/parameters/2-445	frère cadet	irmão mais novo	младший брат	hermano menor	2	445	1760	YOUNGER BROTHER
Key-2016-1310-868	older brother	868	2-444	http://ids.clld.org/parameters/2-444	frêre aîné	irmão mais velho	старший брат	hermano mayor	2	444	1759	OLDER BROTHER
Key-2016-1310-869	brother	869	2-440	http://ids.clld.org/parameters/2-440	frère	irmão	брат	hermano	2	440	1262	BROTHER
Key-2016-1310-870	offspring (son or daughter)	870	2-430	http://ids.clld.org/parameters/2-430	enfant	filhos, prole	дети, потомство	hijo, hija	2	430	1801	CHILD (DESCENDANT)
Key-2016-1310-871	daughter	871	2-420	http://ids.clld.org/parameters/2-420	fille	filha	дочь	hija	2	420	1357	DAUGHTER
Key-2016-1310-872	son	872	2-410	http://ids.clld.org/parameters/2-410	fils	filho	сын	hijo	2	410	1620	SON
Key-2016-1310-873	married woman	873	2-390	http://ids.clld.org/parameters/2-390	femme mariée	casada	замужняя	mujer casada	2	390	426	MARRIED WOMAN
Key-2016-1310-874	married man	874	2-380	http://ids.clld.org/parameters/2-380	homme marié	casado	женатый	hombre casado	2	380	424	MARRIED MAN
Key-2016-1310-875	parents	875	2-370	http://ids.clld.org/parameters/2-370	parents	pais	родители	padres	2	370	505	PARENTS
Key-2016-1310-876	mother	876	2-360	http://ids.clld.org/parameters/2-360	mère	mãe	мать	madre	2	360	1216	MOTHER
Key-2016-1310-877	father	877	2-350	http://ids.clld.org/parameters/2-350	père	pai	отец	padre	2	350	1217	FATHER
Key-2016-1310-878	divorce	878	2-341	http://ids.clld.org/parameters/2-341	divorce	divórcio	развод	divorcio	2	341	1134	DIVORCE
Key-2016-1310-879	marriage, wedding	879	2-340	http://ids.clld.org/parameters/2-340	mariage, noces	matrimônio, casamento	свадьба, брак	casamiento, boda	2	340	3182	MARRIAGE OR WEDDING
Key-2016-1310-880	marry	880	2-330	http://ids.clld.org/parameters/2-330	se marier, épouser	casar	жениться, выйти замуж	casarse	2	330	203	MARRY
Key-2016-1310-881	wife	881	2-320	http://ids.clld.org/parameters/2-320	femme, épouse	esposa, mulher	жена	esposa	2	320	1199	WIFE
Key-2016-1310-882	husband	882	2-310	http://ids.clld.org/parameters/2-310	mari, époux	marido	муж	marido, esposo	2	310	1200	HUSBAND
Key-2016-1310-883	infant, baby	883	2-280	http://ids.clld.org/parameters/2-280	enfant, bébé	bebê, nenê	младенец	niño, bebé, nene	2	280	1289	BABY
Key-2016-1310-884	child	884	2-270	http://ids.clld.org/parameters/2-270	enfant	criança, menino	ребенок	niño	2	270	1304	CHILD (YOUNG HUMAN)
Key-2016-1310-885	young woman (adolescent)	885	2-261	http://ids.clld.org/parameters/2-261	jeune fille	jovem, moça	девушка	la joven	2	261	77	YOUNG WOMAN
Key-2016-1310-886	girl	886	2-260	http://ids.clld.org/parameters/2-260	fille	menina, garota	девочка	muchacha	2	260	1646	GIRL
Key-2016-1310-887	young man (adolescent)	887	2-251	http://ids.clld.org/parameters/2-251	jeune homme	jovem, rapaz	юноша, молодой человек	el joven	2	251	76	YOUNG MAN
Key-2016-1310-888	boy	888	2-250	http://ids.clld.org/parameters/2-250	garçon	menino, garoto	мальчик	muchacho	2	250	1366	BOY
Key-2016-1310-889	female	889	2-240	http://ids.clld.org/parameters/2-240	femelle	fêmea	самка	hembra	2	240	2260	FEMALE (OF PERSON)
Key-2016-1310-890	male	890	2-230	http://ids.clld.org/parameters/2-230	mâle	macho	самец	varón, macho	2	230	2261	MALE (OF PERSON)
Key-2016-1310-891	woman	891	2-220	http://ids.clld.org/parameters/2-220	femme	mulher	женщина	mujer	2	220	962	WOMAN
Key-2016-1310-892	man (vs. woman)	892	2-210	http://ids.clld.org/parameters/2-210	homme	homem	мужчина	hombre	2	210	1554	MAN
Key-2016-1310-893	person, human being	893	2-100	http://ids.clld.org/parameters/2-100	personne, être humain	pessoa, ser humano	человек, личность	persona	2	100	683	PERSON
Key-2016-1310-894	charcoal	894	1-890	http://ids.clld.org/parameters/1-890	charbon de bois	carvão	(древесный) уголь	carbón	1	890	1188	CHARCOAL
Key-2016-1310-895	firewood	895	1-880	http://ids.clld.org/parameters/1-880	bois de chauffage, bûches	lenha	дрова	leña	1	880	10	FIREWOOD
Key-2016-1310-896	match (noun)	896	1-870	http://ids.clld.org/parameters/1-870	allumette	fósforo	спичка	fósforo, cerilla	1	870	1133	MATCH
Key-2016-1310-897	extinguish	897	1-861	http://ids.clld.org/parameters/1-861	éteindre	extinguir	гасить, тушить	apagar	1	861	127	EXTINGUISH
Key-2016-1310-898	light, kindle, ignite	898	1-860	http://ids.clld.org/parameters/1-860	allumer, enflammer	acender, atear	зажигать, воспламенять	encender	1	860	737	LIGHT (IGNITE)
Key-2016-1310-899	burn (vb intrans)	899	1-852	http://ids.clld.org/parameters/1-852	brûler	queimar, arder	гореть	arder	1	852	1428	BURNING
Key-2016-1310-900	burn (vb trans)	900	1-851	http://ids.clld.org/parameters/1-851	brûler, se brûler	queimar, incendiar	жечь	quemar, quemarse	1	851	141	BURN (SOMETHING)
Key-2016-1310-901	embers	901	1-841	http://ids.clld.org/parameters/1-841	braise	brasas	раскаленные угли	brasas	1	841	67	EMBERS
Key-2016-1310-902	ashes	902	1-840	http://ids.clld.org/parameters/1-840	cendres	cinzas	пепел	cenizas	1	840	646	ASH
Key-2016-1310-903	smoke (noun)	903	1-830	http://ids.clld.org/parameters/1-830	fumée	fumaça	дым	humo	1	830	778	SMOKE (EXHAUST)
Key-2016-1310-904	flame (noun)	904	1-820	http://ids.clld.org/parameters/1-820	flamme	chama	пламя	llama	1	820	889	FLAME
Key-2016-1310-905	fire	905	1-810	http://ids.clld.org/parameters/1-810	feu	fogo	огонь	fuego	1	810	221	FIRE
Key-2016-1310-906	weather	906	1-780	http://ids.clld.org/parameters/1-780	temps	tempo	погода	tiempo	1	780	952	WEATHER
Key-2016-1310-907	ice	907	1-770	http://ids.clld.org/parameters/1-770	glace, verglas	gelo	лед, гололед	hielo	1	770	617	ICE
Key-2016-1310-908	snow (noun)	908	1-760	http://ids.clld.org/parameters/1-760	neige	neve	снег	nieve	1	760	784	SNOW
Key-2016-1310-909	rain (noun)	909	1-750	http://ids.clld.org/parameters/1-750	pluie	chuva	дождь	lluvia	1	750	658	RAIN (PRECIPITATION)
Key-2016-1310-910	fog	910	1-740	http://ids.clld.org/parameters/1-740	brume, brouillard	nevoeiro, névoa	туман	neblina, niebla	1	740	249	FOG
Key-2016-1310-911	wind	911	1-720	http://ids.clld.org/parameters/1-720	vent	vento	ветер	viento	1	720	960	WIND
Key-2016-1310-912	cloud	912	1-730	http://ids.clld.org/parameters/1-730	nuage	nuvem	облако, туча	nube	1	730	1489	CLOUD
Key-2016-1310-913	air	913	1-710	http://ids.clld.org/parameters/1-710	air	ar	воздух	aire	1	710	27	AIR
Key-2016-1310-914	dew	914	1-640	http://ids.clld.org/parameters/1-640	rosée	orvalho	роса	rocío	1	640	1977	DEW
Key-2016-1310-915	shade, shadow	915	1-630	http://ids.clld.org/parameters/1-630	ombre	sombra	тень	sombra	1	630	1388	SHADE
Key-2016-1310-916	darkness	916	1-620	http://ids.clld.org/parameters/1-620	obscurité, ténèbres	escuridão	темнота, тьма, мрак	oscuridad, tinieblas	1	620	11	DARKNESS
Key-2016-1310-917	light (noun)	917	1-610	http://ids.clld.org/parameters/1-610	lumière	luz	свет	luz	1	610	630	LIGHT (RADIATION)
Key-2016-1310-918	rainbow	918	1-590	http://ids.clld.org/parameters/1-590	arc-en-ciel	arco-íris	радуга	arco iris	1	590	1733	RAINBOW
Key-2016-1310-919	storm	919	1-580	http://ids.clld.org/parameters/1-580	orage, tempête	tempestade	буря, шторм	tempestad, tormenta	1	580	858	STORM
Key-2016-1310-920	thunder	920	1-560	http://ids.clld.org/parameters/1-560	tonnerre	trovão	гром	trueno	1	560	1150	THUNDER
Key-2016-1310-921	lightning (as striking)	921	1-570	http://ids.clld.org/parameters/1-570	foudre	raio	удар молнии	rayo	1	570	2007	BOLT (OF LIGHTNING)
Key-2016-1310-922	lightning	922	1-550	http://ids.clld.org/parameters/1-550	éclair	relâmpago	молния	relámpago	1	550	1654	LIGHTNING
Key-2016-1310-923	star	923	1-540	http://ids.clld.org/parameters/1-540	étoile	estrela	звезда	estrella	1	540	1430	STAR
Key-2016-1310-924	moon	924	1-530	http://ids.clld.org/parameters/1-530	lune	lua	луна	luna	1	530	1313	MOON
Key-2016-1310-925	sun	925	1-520	http://ids.clld.org/parameters/1-520	soleil	sol	солнце	sol	1	520	1343	SUN
Key-2016-1310-926	sky	926	1-510	http://ids.clld.org/parameters/1-510	ciel	céu	небо	cielo	1	510	1732	SKY
Key-2016-1310-927	earthquake	927	1-450	http://ids.clld.org/parameters/1-450	tremblement de terre, séisme	terremoto	землетрясение	terremoto	1	450	6	EARTHQUAKE
Key-2016-1310-928	stone, rock	928	1-440	http://ids.clld.org/parameters/1-440	pierre, roc, rocher	pedra, calhau, rocha	камень, скала	piedra, roca	1	440	2125	STONE OR ROCK
Key-2016-1310-929	wood	929	1-430	http://ids.clld.org/parameters/1-430	bois	madeira	дерево (материал), древесина	madera	1	430	1803	WOOD
Key-2016-1310-930	tree (cf 08.600)	930	1-420	http://ids.clld.org/parameters/1-420	arbre	árvore	дерево	árbol	1	420	906	TREE
Key-2016-1310-931	woods, forest	931	1-410	http://ids.clld.org/parameters/1-410	bois, forêt	bosque, floresta	лес	selva	1	410	420	FOREST
Key-2016-1310-932	waterfall	932	1-390	http://ids.clld.org/parameters/1-390	chute d'eau, cascade	cachoeira, cascata	водопад	cascada	1	390	943	WATERFALL
Key-2016-1310-933	swamp	933	1-380	http://ids.clld.org/parameters/1-380	marais, marécage	pântano, pantanal	болото	pantano	1	380	1145	SWAMP
Key-2016-1310-934	spring, well	934	1-370	http://ids.clld.org/parameters/1-370	source, puits	nascente, poço	родник, источник, колодец	manantial, pozo	1	370	2144	SPRING OR WELL
Key-2016-1310-935	whirlpool	935	1-362	http://ids.clld.org/parameters/1-362	tourbillon (d'eau)	remoinho, redemoinho	водоворот	remolino	1	362	1982	WHIRLPOOL
Key-2016-1310-936	river, stream, brook	936	1-360	http://ids.clld.org/parameters/1-360	fleuve, rivière, ruisseau	rio, riacho, córrego	река, поток, ручей	río, corriente, arroyo	1	360	666	RIVER
Key-2016-1310-937	hightide	937	1-354	http://ids.clld.org/parameters/1-354	marée haute	maré alta, preamar, praiamar	прилив	pleamar	1	354	613	HIGH TIDE
Key-2016-1310-938	lowtide	938	1-353	http://ids.clld.org/parameters/1-353	marée basse	maré baixa, maré vazia	отлив	bajamar	1	353	1026	LOW TIDE
Key-2016-1310-939	tide	939	1-352	http://ids.clld.org/parameters/1-352	marée	maré	морской прилив и отлив	marea	1	352	891	TIDE
Key-2016-1310-940	wave	940	1-350	http://ids.clld.org/parameters/1-350	vague	onda	волна	ola	1	350	978	WAVE
Key-2016-1310-941	headland, point	941	1-343	http://ids.clld.org/parameters/1-343	promontoire, pointe	cabo, promontório	мыс	punta	1	343	1662	CAPE
Key-2016-1310-942	reef	942	1-342	http://ids.clld.org/parameters/1-342	récif	recife	риф	arrecife	1	342	660	REEF
Key-2016-1310-943	lagoon	943	1-341	http://ids.clld.org/parameters/1-341	lagune	laguna	лагуна	laguna	1	341	623	LAGOON
Key-2016-1310-944	gulf, bay	944	1-340	http://ids.clld.org/parameters/1-340	golfe, baie	baía	залив, бухта	golfo, bahía	1	340	663	BAY
Key-2016-1310-945	lake	945	1-330	http://ids.clld.org/parameters/1-330	lac	lago	озеро	lago	1	330	624	LAKE
Key-2016-1310-946	ocean	946	1-329	http://ids.clld.org/parameters/1-329	océan	oceano	океан	océano	1	329	645	OCEAN
Key-2016-1310-947	foam	947	1-324	http://ids.clld.org/parameters/1-324	écume, mousse	espuma	пена	espuma	1	324	1768	FOAM
Key-2016-1310-948	rough (of sea)	948	1-323	http://ids.clld.org/parameters/1-323	trouble, agité (mer)	tempestuoso	бурный (о море)	agitado (mar), borrascoso	1	323	259	ROUGH (OF SEA)
Key-2016-1310-949	sea	949	1-320	http://ids.clld.org/parameters/1-320	mer	mar	море	mar	1	320	1474	SEA
Key-2016-1310-950	calm (of sea)	950	1-322	http://ids.clld.org/parameters/1-322	étale	calma, calmaria	спокойный (о море)	calma	1	322	258	CALM
Key-2016-1310-951	water	951	1-310	http://ids.clld.org/parameters/1-310	eau	água	вода	agua	1	310	948	WATER
Key-2016-1310-952	cave	952	1-280	http://ids.clld.org/parameters/1-280	grotte	caverna, gruta	пещера	cueva	1	280	1155	CAVE
Key-2016-1310-953	shore	953	1-270	http://ids.clld.org/parameters/1-270	rivage, côte, littoral	margem, costa, praia	берег, побережье	ribera, playa, costa	1	270	113	SHORE
Key-2016-1310-954	mainland	954	1-260	http://ids.clld.org/parameters/1-260	continent	terra firme	континент	continente	1	260	166	MAINLAND
Key-2016-1310-955	island	955	1-250	http://ids.clld.org/parameters/1-250	île	ilha	остров	isla	1	250	622	ISLAND
Key-2016-1310-956	valley	956	1-240	http://ids.clld.org/parameters/1-240	vallée	vale	долина	valle	1	240	921	VALLEY
Key-2016-1310-957	plain, field	957	1-230	http://ids.clld.org/parameters/1-230	plaine, campagne	campo, planície, savannah	равнина, поле	pampa, llanura, campo	1	230	652	PLAIN
Key-2016-1310-958	cliff, precipice	958	1-222	http://ids.clld.org/parameters/1-222	falaise, escarpement	penhasco, precipício	скала, утес, обрыв	acantilado, barranca	1	222	618	PRECIPICE
Key-2016-1310-959	mountain, hill	959	1-220	http://ids.clld.org/parameters/1-220	montagne, colline	montanha, morro	гора, холм	montaña, loma	1	220	2118	MOUNTAIN OR HILL
Key-2016-1310-960	mud	960	1-214	http://ids.clld.org/parameters/1-214	boue	lama, lodo	грязь	lodo	1	214	640	MUD
Key-2016-1310-961	sand	961	1-215	http://ids.clld.org/parameters/1-215	sable	areia	песок	arena	1	215	671	SAND
Key-2016-1310-962	dust	962	1-213	http://ids.clld.org/parameters/1-213	poussière	pó	пыль	polvo	1	213	2	DUST
Key-2016-1310-963	earth=ground, soil	963	1-212	http://ids.clld.org/parameters/1-212	terre, sol	solo, chão	земля, почва	suelo	1	212	1228	EARTH (SOIL)
Key-2016-1310-964	earth, land	964	1-210	http://ids.clld.org/parameters/1-210	terre	terreno	земля, страна	tierra	1	210	626	LAND
Key-2016-1310-965	world	965	1-100	http://ids.clld.org/parameters/1-100	monde	mundo	мир, вселенная	mundo	1	100	965	WORLD
Key-2016-1310-966	sometimes	966	14-330	http://ids.clld.org/parameters/14-330	quelquefois	às vezes	иногда	a veces	14	330	1544	SOMETIMES
Key-2016-1310-967	soon	967	14-331	http://ids.clld.org/parameters/14-331	bientôt	em breve	скоро	pronto	14	331	703	SOON
Key-2016-1310-968	long-time (for a)	968	14-332	http://ids.clld.org/parameters/14-332	longtemps	por muito tempo	долгосрочный	por mucho tiempo	14	332	418	FOR A LONG TIME
Key-2016-1310-969	never	969	14-340	http://ids.clld.org/parameters/14-340	jamais	nunca, jamais	никогда	nunca, jamás	14	340	1656	NEVER
Key-2016-1310-970	again	970	14-350	http://ids.clld.org/parameters/14-350	encore	outra vez, de novo	опять, снова	otra vez	14	350	204	AGAIN
Key-2016-1310-971	day	971	14-410	http://ids.clld.org/parameters/14-410	jour	dia	день	día	14	410	1225	DAY (NOT NIGHT)
Key-2016-1310-972	night	972	14-420	http://ids.clld.org/parameters/14-420	nuit	noite	ночь	noche	14	420	1233	NIGHT
Key-2016-1310-973	dawn	973	14-430	http://ids.clld.org/parameters/14-430	aube	alvorada, amanhecer	рассвет	madrugada	14	430	729	DAWN
Key-2016-1310-974	morning	974	14-440	http://ids.clld.org/parameters/14-440	matin, matinée	manhã	утро	mañana	14	440	1339	MORNING
Key-2016-1310-975	noon, midday	975	14-450	http://ids.clld.org/parameters/14-450	midi	meio dia	полдень	mediodía	14	450	12	MIDDAY
Key-2016-1310-976	afternoon	976	14-451	http://ids.clld.org/parameters/14-451	après-midi	tarde	после полудня	tarde	14	451	1807	AFTERNOON
Key-2016-1310-977	evening	977	14-460	http://ids.clld.org/parameters/14-460	soir, soirée	noite, tardinha	вечер	vísperas, noche	14	460	1629	EVENING
Key-2016-1310-978	today	978	14-470	http://ids.clld.org/parameters/14-470	aujourd'hui	hoje	сегодня	hoy	14	470	1283	TODAY
Key-2016-1310-979	tomorrow	979	14-480	http://ids.clld.org/parameters/14-480	demain	amanhã	завтра	mañana	14	480	1329	TOMORROW
Key-2016-1310-980	day-after-tomorrow	980	14-481	http://ids.clld.org/parameters/14-481	après-demain	depois de amanhã	послезавтра	pasado mañana	14	481	1179	DAY AFTER TOMORROW
