ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	IDS_ID	ENGLISH	RELATION	PWN_WORD_SENSE_ID	PWN_DEFINITION	PWN_SYNSET	PWN_POS	OMW_URL
Borin-2015-1532-866	1200	HUSBAND	866	S02.310	the husband	ss	husband%1:18:00::	a married man; a woman's partner in marriage	n10193967	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10193967-n
Borin-2015-1532-867	1729	PLAIT OR BRAID OR WEAVE	867	S09.750	to weave or plait/braid	ui	braid%2:36:00::	make by braiding or interlacing; &quot;lace a tablecloth&quot;	v01674717	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01674717-v
Borin-2015-1532-868	1986	DISEASE	868	S04.8440	the disease	ss	disease%1:26:00::	an impairment of health or a condition of abnormal functioning	n14070360	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=14070360-n
Borin-2015-1532-869	874	CANDY	869	S23.5650	the candy/sweets	ui	sweet%1:13:00::	a food rich in sugar	n07596684	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07596684-n
Borin-2015-1532-870	1527	TICK	870	S03.8350	the tick	ss	tick%1:05:00::	any of two families of small parasitic arachnids with barbed proboscis; feed on blood of warm-blooded animals	n01776313	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01776313-n
Borin-2015-1532-871	308	TOUCAN	871	S03.5980	the toucan	ss	toucan%1:05:00::	brilliantly colored arboreal fruit-eating bird of tropical America having a very large thin-walled beak	n01843383	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01843383-n
Borin-2015-1532-872	974	TOBACCO	872	S08.680	the tobacco	ss	tobacco%1:06:00::	leaves of the tobacco plant dried and prepared for smoking or ingestion	n04442831	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04442831-n
Borin-2015-1532-873	1654	LIGHTNING	873	S01.550	the lightning	ss	lightning%1:19:00::	abrupt electric discharge from cloud to cloud or from cloud to earth accompanied by the emission of light	n11475279	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=11475279-n
Borin-2015-1532-874	989	CLEAR	874	S17.340	clear	ss	clear%3:00:00::	readily apparent to the mind; &quot;a clear and present danger&quot;; &quot;a clear explanation&quot;; &quot;a clear case of murder&quot;; &quot;a clear indication that she was angry&quot;; &quot;gave us a clear idea of human nature&quot;	a00428404	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00428404-a
Borin-2015-1532-875	1642	NIECE	875	S02.540	the niece	ss	niece%1:18:00::	a daughter of your brother or sister	n10357613	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10357613-n
Borin-2015-1532-876	1276	AUTUMN	876	S14.770	the autumn/fall	ui	fall%1:28:00::	the season when the leaves fall from the trees; &quot;in the fall of 1973&quot;	n15236859	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=15236859-n
Borin-2015-1532-877	709	TEACH	877	S17.250	to teach	ss	teach%2:32:00::	impart skills or knowledge to; &quot;I taught them French&quot;; &quot;He instructed me in building a boat&quot;	v00829107	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00829107-v
Borin-2015-1532-878	376	FRAGRANT	878	S15.250	fragrant	ss	fragrant%3:00:00::	pleasant-smelling	a01052248	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01052248-a
Borin-2015-1532-879	1375	WINDOW	879	S07.250	the window	ss	window%1:06:00::	a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air	n04587648	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04587648-n
Borin-2015-1532-880	1441	FLY (MOVE THROUGH AIR)	880	S10.370	to fly	ss	fly%2:38:00::	travel through the air; be airborne; &quot;Man cannot fly&quot;	v01940403	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01940403-v
Borin-2015-1532-881	1519	RUN	881	S10.460	to run	ss	run%2:38:00::	move fast by using one's feet, with one foot off the ground at any given time; &quot;Don't run--you'll be out of breath&quot;; &quot;The children ran to the store&quot;	v01926311	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01926311-v
Borin-2015-1532-882	256	FOOD	882	S05.120	the food	ss	food%1:13:00::	any solid substance (as opposed to liquid) that is used as a source of nourishment; &quot;food and drink&quot;	n07555863	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07555863-n
Borin-2015-1532-883	1059	STEPSON	883	S02.730	the stepson	ss	stepson%1:18:00::	the son your spouse by a former marriage	n10655075	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10655075-n
Borin-2015-1532-884	83	FORBID	884	S18.380	to forbid	ss	forbid%2:32:00::	command against; &quot;I forbid you to call me late at night&quot;; &quot;Mother vetoed the trip to the chocolate store&quot;; &quot;Dad nixed our plans&quot;	v00795863	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00795863-v
Borin-2015-1532-885	1398	DRY	885	S15.840	dry	ss	dry%3:00:01::	free from liquid or moisture; lacking natural or normal moisture or depleted of water; or no longer wet; &quot;dry land&quot;; &quot;dry clothes&quot;; &quot;a dry climate&quot;; &quot;dry splintery boards&quot;; &quot;a dry river bed&quot;; &quot;the paint is dry&quot;	a02551380	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02551380-a
Borin-2015-1532-886	395	PILL	886	S23.2200	the pill or tablet	ui	tablet%1:06:00::	a dose of medicine in the form of a small pellet	n03936568	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03936568-n
Borin-2015-1532-887	703	SOON	887	S14.331	soon	ss	soon%4:02:00::	in the near future; &quot;the doctor will soon be here&quot;; &quot;the book will appear shortly&quot;; &quot;she will arrive presently&quot;; &quot;we should have news before long&quot;	r00033922	r	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00033922-r
Borin-2015-1532-888	1560	FACE	888	S04.204	the face	ss	face%1:08:00::	the front of the human head from the forehead to the chin and ear to ear; &quot;he washed his face&quot;; &quot;I wish I had seen the look on his face when he got the news&quot;	n05600637	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05600637-n
Borin-2015-1532-889	979	FARMER	889	S08.110	the farmer	ss	farmer%1:18:00::	a person who operates a farm	n10078806	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10078806-n
Borin-2015-1532-890	240	ELECTION	890	S23.3800	the election	ss	election%1:04:01::	a vote to select the winner of a position or political office; &quot;the results of the election will be announced tonight&quot;	n00181781	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00181781-n
Borin-2015-1532-891	738	THING	891	S11.180	the thing	ss	thing%1:03:00::	a separate and self-contained entity	n00002452	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00002452-n
Borin-2015-1532-892	1149	ORPHAN	892	S02.750	the orphan	ss	orphan%1:18:00::	a child who has lost both parents	n10384392	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10384392-n
Borin-2015-1532-893	1070	BUS	893	S23.1500	the bus	ss	bus%1:06:00::	a vehicle carrying many passengers; used for public transport; &quot;he always rode the bus to work&quot;	n02924116	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02924116-n
Borin-2015-1532-894	950	SEAGULL	894	S03.582	the seagull	ss	seagull%1:05:00::	mostly white aquatic bird having long pointed wings and short legs	n02041246	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02041246-n
Borin-2015-1532-895	1576	PILE UP	895	S12.213	to pile up	ss	pile_up%2:35:00::	arrange into piles or stacks; &quot;She piled up her books in my living room&quot;	v01504298	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01504298-v
Borin-2015-1532-896	1081	BILL	896	S11.660	the bill	ss	bill%1:10:01::	an itemized statement of money owed for goods shipped or services rendered; &quot;he paid his bill and left&quot;; &quot;send me an account of what I owe&quot;	n06516955	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=06516955-n
Borin-2015-1532-897	277	SPINDLE	897	S06.320	the spindle	ss	spindle%1:06:00::	a stick or pin used to twist the yarn in spinning	n04277352	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04277352-n
Borin-2015-1532-898	1631	FAST	898	S14.210	fast	ui	fast%4:02:01::	r00086000	quickly or rapidly (often used as a combining form); &quot;how fast can he get here?&quot;; &quot;ran as fast as he could&quot;; &quot;needs medical help fast&quot;; &quot;fast-running rivers&quot;; &quot;fast-breaking news&quot;; &quot;fast-opening (or fast-closing) shutters&quot;	r00086000	r
Borin-2015-1532-899	917	ORNAMENT	899	S06.710	the ornament or adornment	ui	adornment%1:06:00::	a decoration of color or interest that is added to relieve plainness	n02681518	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02681518-n
Borin-2015-1532-900	794	PEN	900	S18.570	the pen	ss	pen%1:06:00::	a writing implement with a point from which ink flows	n03906997	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03906997-n
Borin-2015-1532-901	710	WHEEL	901	S10.760	the wheel	ss	wheel%1:06:00::	a simple machine consisting of a circular frame with spokes (or a solid disc) that can rotate on a shaft or axle (as in vehicles or other machines)	n04574999	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04574999-n
Borin-2015-1532-902	660	REEF	902	S01.342	the reef	ss	reef%1:17:00::	a submerged ridge of rock or coral near the surface of the water	n09406793	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=09406793-n
Borin-2015-1532-903	960	WIND	903	S01.720	the wind	ss	wind%1:19:00::	air moving (sometimes with considerable force) from an area of high pressure to an area of low pressure; &quot;trees bent under the fierce winds&quot;; &quot;when there is no wind, row&quot;; &quot;the radioactivity was being swept upwards by the air current and out into the atmosphere&quot;	n11525955	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=11525955-n
Borin-2015-1532-904	122	CART	904	S10.750	the cart or wagon	ui	wagon%1:06:00::	any of various kinds of wheeled vehicles drawn by an animal or a tractor	n04543158	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04543158-n
Borin-2015-1532-905	37	LIBERATE	905	S19.4450	to liberate	ss	liberate%2:41:00::	grant freedom to; &quot;The students liberated their slaves upon graduating from the university&quot;	v02497062	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02497062-v
Borin-2015-1532-906	788	SOAP	906	S06.950	the soap	ss	soap%1:06:00::	a cleansing agent made from the salts of vegetable or animal fats	n04253437	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04253437-n
Borin-2015-1532-907	1892	TOUCH	907	S15.710	to touch	ss	touch%2:35:00::	make physical contact with, come in contact with; &quot;Touch the stone for good luck&quot;; &quot;She never touched her husband&quot;	v01206218	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01206218-v
Borin-2015-1532-908	879	COUGH	908	S04.530	to cough	ss	cough%2:29:00::	exhale abruptly, as when one has a chest cold or congestion; &quot;The smoker coughs all day&quot;	v00005815	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00005815-v
Borin-2015-1532-909	154	UDDER	909	S04.420	the udder	ss	udder%1:05:00::	mammary gland of bovids (cows and sheep and goats)	n02370360	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02370360-n
Borin-2015-1532-910	1381	SHOE	910	S06.510	the shoe	ss	shoe%1:06:00::	footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material	n04199027	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04199027-n
Borin-2015-1532-911	656	POLICE	911	S23.3300	the police	ss	police%1:14:00::	the force of policemen and officers; &quot;the law came looking for him&quot;	n08209687	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=08209687-n
Borin-2015-1532-912	1696	SURRENDER	912	S20.460	to surrender	ss	surrender%2:33:00::	give up or agree to forgo to the power or possession of another; &quot;The last Taleban fighters finally surrendered&quot;	v01115585	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01115585-v
Borin-2015-1532-913	1704	SEVEN	913	S13.0700	seven	ss	seven%5:00:00:cardinal:00	being one more than six	a02186970	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02186970-a
Borin-2015-1532-914	1702	HOLY	914	S22.190	holy	ss	holy%3:00:00::	belonging to or derived from or associated with a divine power	a02053818	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02053818-a
Borin-2015-1532-915	1371	KNEE	915	S04.360	the knee	ss	knee%1:08:00::	hinge joint in the human leg connecting the tibia and fibula with the femur and protected in front by the patella	n05573602	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05573602-n
Borin-2015-1532-916	184	MAST	916	S10.870	the mast	ss	mast%1:06:00::	a vertical spar for supporting sails	n03726760	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03726760-n
Borin-2015-1532-917	578	KISS	917	S16.290	to kiss	ss	kiss%2:35:00::	touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc.; &quot;The newly married couple kissed&quot;; &quot;She kissed her grandfather on the forehead when she entered the room&quot;	v01431230	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01431230-v
Borin-2015-1532-918	1875	REGRET	918	S16.340	to regret or be sorry	ss	regret%2:37:00::	feel remorse for; feel sorry for; be contrite about	v01796582	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01796582-v
Borin-2015-1532-919	1480	BODY	919	S04.110	the body	ss	body%1:08:00::	the entire structure of an organism (an animal, plant, or human being); &quot;he felt as if his whole body were on fire&quot;	n05216365	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05216365-n
Borin-2015-1532-920	923	LOVE	920	S16.270	to love	ss	love%2:37:01::	be enamored or in love with; &quot;She loves her husband deeply&quot;	v01775535	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01775535-v
Borin-2015-1532-921	31	PAN	921	S05.280	the pan	ss	pan%1:06:01::	cooking utensil consisting of a wide metal vessel	n03880531	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03880531-n
Borin-2015-1532-922	1071	HOOK	922	S12.750	the hook	ss	hook%1:06:00::	a curved or bent implement for suspending or pulling something	n03532342	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03532342-n
Borin-2015-1532-923	891	TIDE	923	S01.352	the tide	ss	tide%1:11:00::	the periodic rise and fall of the sea level under the gravitational pull of the moon	n07402519	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07402519-n
Borin-2015-1532-924	1068	COURT	924	S21.150	the court	ss	court%1:06:05::	a tribunal that is presided over by a magistrate or by one or more judges who administer justice according to the laws	n03649459	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03649459-n
Borin-2015-1532-925	1105	CAMP	925	S07.6500	the camp	ss	camp%1:06:01::	temporary lodgings in the country for travelers or vacationers; &quot;level ground is best for parking and camp areas&quot;	n02945161	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02945161-n
Borin-2015-1532-926	1447	GIVE	926	S11.210	to give	ss	give%2:40:00::	transfer possession of something concrete or abstract to somebody; &quot;I gave her my money&quot;; &quot;can you give me lessons?&quot;; &quot;She gave the children lots of love and tender loving care&quot;	v02199590	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02199590-v
Borin-2015-1532-927	968	ACORN	927	S08.660	the acorn	ss	acorn%1:20:00::	fruit of the oak tree: a smooth thin-walled nut in a woody cup-shaped base	n12267677	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=12267677-n
Borin-2015-1532-928	619	ANIMAL	928	S03.110	the animal	ss	animal%1:03:00::	a living organism characterized by voluntary movement	n00015388	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00015388-n
Borin-2015-1532-929	1357	DAUGHTER	929	S02.420	the daughter	ss	daughter%1:18:00::	a female human offspring; &quot;her daughter cared for her in her old age&quot;	n09992837	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=09992837-n
Borin-2015-1532-930	1066	CRIME	930	S23.3700	the crime	ss	crime%1:04:00::	(criminal law) an act punishable by law; usually considered an evil act; &quot;a long record of crimes&quot;	n00766234	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00766234-n
Borin-2015-1532-931	2260	FEMALE (OF PERSON)	931	S02.240	female(1)	ss	female%5:00:01:female:00	for or pertaining to or composed of women or girls; &quot;the female lead in the play&quot;; &quot;a female chorus&quot;	a01478182	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01478182-a
Borin-2015-1532-932	754	HURRY	932	S14.230	to hurry	ss	hurry%2:30:00::	act or move at high speed; &quot;We have to rush!&quot;; &quot;hurry--it's late!&quot;	v00459498	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00459498-v
Borin-2015-1532-933	1242	FEW	933	S13.170	few	ss	few%3:00:00::	a quantifier that can be used with count nouns and is often preceded by `a'; a small but indefinite number; &quot;a few weeks ago&quot;; &quot;a few more wagons than usual&quot;; &quot;an invalid's pleasures are few and far between&quot;; &quot;few roses were still blooming&quot;; &quot;few women have led troops in battle&quot;	a01552885	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01552885-a
Borin-2015-1532-934	1342	SUMMER	934	S14.760	the summer	ss	summer%1:28:00::	the warmest season of the year; in the northern hemisphere it extends from the summer solstice to the autumnal equinox; &quot;they spent a lazy summer at the shore&quot;	n15237250	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=15237250-n
Borin-2015-1532-935	1345	EWE	935	S03.280	the ewe	ss	ewe%1:05:00::	female sheep	n02411999	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02411999-n
Borin-2015-1532-936	1429	FULL	936	S13.210	full	ss	full%3:00:00::	containing as much or as many as is possible or normal; &quot;a full glass&quot;; &quot;a sky full of stars&quot;; &quot;a full life&quot;; &quot;the auditorium was full to overflowing&quot;	a01083157	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01083157-a
Borin-2015-1532-937	643	NEED (NOUN)	937	S17.450	the need or necessity	ui	necessity%1:26:00::	the condition of being essential or indispensable	n14450691	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=14450691-n
