ID	NUMBER	CHINESE	CHINESE_TRADITIONAL	CHINESE_PINYIN	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	POS	SEMANTIC_RADICAL_1	CHARACTER_TYPE_1	SEMANTIC_RADICAL_2	CHARACTER_TYPE_2	VISUAL_MEAN	AUDITORY_MEAN	GUSTATORY_MEAN	OLFACTORY_MEAN	HAPTIC_MEAN	INTEROCEPTIVE_MEAN	PERCEPTUAL_MEAN	PERCEPTUAL_DOMINANT	PERCEPTUAL_STRENGTH_MAX	PERCEPTUAL_STRENGTH_AGGREGATED	PERCEPTUAL_STRENGTH_SUM	PERCEPTUAL_EXCLUSIVITY	FOOT_ACTION_MEAN	HAND_ACTION_MEAN	MOUTH_ACTION_MEAN	HEAD_ACTION_MEAN	TORSO_ACTION_MEAN	ACTION_STRENGTH_MEAN	ACTION_STRENGTH_SUM	ACTION_STRENGTH_MAX	ACTION_STRENGTH_AGGREGATED	ACTION_EXCLUSIVITY	ACTION_DOMINANT	SENSORIMOTOR_STRENGTH_MAX	SENSORIMOTOR_DOMINANT	SENSORIMOTOR_STRENGTH_AGGREGATED	SENSORIMOTOR_STRENGTH_SUM	SENSORIMOTOR_EXCLUSIVITY	CONCRETE_ABSTRACT
Zhong-2022-664-565	565	余兴	餘興	yúxìng	lingering interest			N	飠	phono-semantic	臼	compound_ideograph	2.095238095	2.285714286	1.857142857	1.571428571	1.428571429	2.476190476	1.952380952	interoceptive	2.476190476	3.672298835	11.71428571	0.08943089431	1	1.380952381	1.571428571	1.380952381	1.523809524	1.371428571	6.857142857	1.571428571	2.391974295	0.08333333333	mouth/throat	2.476190476	interoceptive	3.983464837	18.57142857	0.07948717949	abstract
Zhong-2022-664-566	566	罅隙	罅隙	xiàxì	gap	2948	GAP (DISTANCE)	N	缶	phono-semantic	阝	phono-semantic	3.476190476	0.8095238095	0.3333333333	0.2380952381	2.333333333	2.142857143	1.555555556	visual	3.476190476	4.023411283	9.333333333	0.3469387755	0.9523809524	1.761904762	0.380952381	1.380952381	1.142857143	1.123809524	5.619047619	1.761904762	2.190791205	0.2457627119	hand/arm	3.476190476	visual	4.229221367	14.95238095	0.2165605096	abstract
Zhong-2022-664-567	567	红叶	紅葉	hóngyè	red leaves			N	糹	phono-semantic	艹	compound_ideograph	4.857142857	1.428571429	0.8571428571	1.761904762	2.714285714	1.952380952	2.261904762	visual	4.857142857	5.325576623	13.57142857	0.2947368421	1.428571429	1.857142857	0.8571428571	1.380952381	1.238095238	1.352380952	6.761904762	1.857142857	2.437479112	0.1478873239	hand/arm	4.857142857	visual	5.490612807	20.33333333	0.1967213115	concrete
Zhong-2022-664-568	568	初衷	初衷	chūzhōng	original intention			N	刀	compound_ideograph	衣	phono-semantic	1.6875	2.5	0.6875	0.5	1.3125	2.875	1.59375	interoceptive	2.875	3.606393712	9.5625	0.2483660131	0.875	1	1.6875	1.375	0.9375	1.175	5.875	1.6875	2.147151503	0.1382978723	mouth/throat	2.875	interoceptive	3.844083905	15.4375	0.1538461538	abstract
Zhong-2022-664-569	569	基调	基調	jīdiào	keynote			N	土	phono-semantic	言	phono-semantic	2.052631579	1.894736842	0.9473684211	0.8947368421	1.631578947	2.789473684	1.701754386	interoceptive	2.789473684	3.50518288	10.21052632	0.1855670103	1.210526316	1.473684211	1.210526316	1.368421053	1.315789474	1.315789474	6.578947368	1.473684211	2.262968113	0.04	hand/arm	2.789473684	interoceptive	3.794971849	16.78947368	0.1128526646	abstract
Zhong-2022-664-570	570	大忌	大忌	dàjì	taboo			N	大	pictograph	心	phono-semantic	1.789473684	1.947368421	0.4210526316	0.3684210526	0.5789473684	3.368421053	1.412280702	interoceptive	3.368421053	3.724186928	8.473684211	0.3540372671	1.052631579	1.315789474	1.263157895	1.368421053	1.368421053	1.273684211	6.368421053	1.368421053	2.195637299	0.04958677686	head+torso	3.368421053	interoceptive	3.962941986	14.84210526	0.2021276596	abstract
Zhong-2022-664-571	571	表象	表象	biǎoxiàng	representation			N	衣	compound_ideograph	豕	pictograph	3	1.315789474	0.5789473684	0.7894736842	1.473684211	2.842105263	1.666666667	visual	3	3.82863601	10	0.2421052632	0.7894736842	0.8947368421	0.5789473684	1.368421053	1	0.9263157895	4.631578947	1.368421053	1.705961044	0.1704545455	head	3	visual	3.938362314	14.63157895	0.1654676259	abstract
Zhong-2022-664-572	572	半生	半生	bànshēng	half a lifetime			N	十	compound_ideograph	生	compound_ideograph	1.526315789	1.578947368	0.4736842105	0.5263157895	1.052631579	3.263157895	1.403508772	interoceptive	3.263157895	3.521161174	8.421052632	0.33125	0.9473684211	0.7894736842	0.7894736842	1.368421053	1	0.9789473684	4.894736842	1.368421053	1.754069534	0.1182795699	head	3.263157895	interoceptive	3.660655305	13.31578947	0.209486166	abstract
Zhong-2022-664-573	573	恶运	惡運	èyùn	bad luck	56	BAD LUCK	N	心	phono-semantic	辶	phono-semantic	2	1.842105263	0.8947368421	0.9473684211	1.473684211	3.473684211	1.771929825	interoceptive	3.473684211	3.935057159	10.63157895	0.2425742574	1.210526316	1	1.315789474	1.368421053	1.315789474	1.242105263	6.210526316	1.368421053	2.146679869	0.0593220339	head	3.473684211	interoceptive	4.13742231	16.84210526	0.153125	abstract
Zhong-2022-664-574	574	影子	影子	yǐngzi	shadow	1388	SHADE	N	彡	phono-semantic	子	pictograph	4.421052632	0.8421052632	0.1052631579	0.2105263158	0.6842105263	2.789473684	1.50877193	visual	4.421052632	4.777526966	9.052631579	0.476744186	2.052631579	1.263157895	0.5789473684	1.368421053	1.526315789	1.357894737	6.789473684	2.052631579	2.570075538	0.2170542636	leg/foot	4.421052632	visual	5.013589894	15.84210526	0.2724252492	concrete
Zhong-2022-664-575	575	荣光	榮光	róngguāng	glory			N	木	phono-semantic	儿	compound_ideograph	2.058823529	1.823529412	0.6470588235	0.8823529412	1.117647059	2.823529412	1.558823529	interoceptive	2.823529412	3.410079371	9.352941176	0.2327044025	1.294117647	1.411764706	1.411764706	1.352941176	1.176470588	1.329411765	6.647058824	1.411764706	2.283029085	0.03539823009	hand/arm+mouth/throat	2.823529412	interoceptive	3.721815216	16	0.1360294118	abstract
Zhong-2022-664-576	576	观点	觀點	guāndiǎn	viewpoint			N	見	phono-semantic	黑	phono-semantic	2.47826087	3.304347826	0.6956521739	0.7826086957	1	2.956521739	1.869565217	auditory	3.304347826	4.290100751	11.2173913	0.2325581395	1.260869565	1.652173913	2.608695652	1.347826087	1.391304348	1.652173913	8.260869565	2.608695652	3.086694877	0.1631578947	mouth/throat	3.304347826	auditory	4.767609012	19.47826087	0.1339285714	concrete
Zhong-2022-664-577	577	渊源	淵源	yuānyuán	origin			N	氵	compound_ideograph	氵	phono-semantic	2.466666667	2.133333333	1.2	0.8666666667	1.266666667	3.2	1.855555556	interoceptive	3.2	3.95568998	11.13333333	0.2095808383	1.333333333	1.333333333	1.066666667	1.333333333	1.6	1.333333333	6.666666667	1.6	2.315878827	0.08	torso	3.2	interoceptive	4.204329122	17.8	0.1310861423	abstract
Zhong-2022-664-578	578	玄机	玄機	xuánjī	mystery			N	玄	pictograph	木	phono-semantic	1.222222222	1.277777778	0.6666666667	0.7222222222	0.7777777778	3.111111111	1.296296296	interoceptive	3.111111111	3.276292857	7.777777778	0.3142857143	0.8888888889	0.9444444444	0.8888888889	1.333333333	0.9444444444	1	5	1.333333333	1.76087127	0.08888888889	head	3.111111111	interoceptive	3.437754386	12.77777778	0.1913043478	abstract
Zhong-2022-664-579	579	时势	時勢	shíshì	current situation			N	日	compound_ideograph	力	phono-semantic	2.6	2	0.6	0.6666666667	1	3.6	1.744444444	interoceptive	3.6	4.193495152	10.46666667	0.2866242038	1.533333333	1.466666667	1.2	1.333333333	1.4	1.386666667	6.933333333	1.533333333	2.387105052	0.04807692308	leg/foot	3.6	interoceptive	4.436925249	17.4	0.1724137931	abstract
Zhong-2022-664-580	580	风情	風情	fēngqíng	amorous feelings			N	風	phono-semantic	忄	phono-semantic	3.6	2.266666667	1.266666667	1.133333333	1.6	3.533333333	2.233333333	visual	3.6	4.791381138	13.4	0.184079602	1.466666667	1.133333333	1.533333333	1.333333333	1.266666667	1.346666667	6.733333333	1.533333333	2.328097102	0.05940594059	mouth/throat	3.6	visual	4.968005084	20.13333333	0.1225165563	abstract
Zhong-2022-664-581	581	局外	局外	júwài	outside	762	OUTSIDE	N	尸	compound_ideograph	夕	compound_ideograph	2.714285714	1.476190476	0.619047619	0.5714285714	0.8571428571	2.857142857	1.515873016	interoceptive	2.857142857	3.623891526	9.095238095	0.2513089005	0.9523809524	1.238095238	1.19047619	1.333333333	1.142857143	1.171428571	5.857142857	1.333333333	2.025665349	0.06504065041	head	2.857142857	interoceptive	3.823652889	14.95238095	0.152866242	abstract
Zhong-2022-664-582	582	永久	永久	yǒngjiǔ	permanent			Nadj	水	pictograph	丿	pictograph	2.142857143	1.857142857	0.9047619048	0.8095238095	0.9047619048	4.476190476	1.849206349	interoceptive	4.476190476	4.761363431	11.0952381	0.330472103	0.5714285714	0.7619047619	1.238095238	1.333333333	0.9047619048	0.9619047619	4.80952381	1.333333333	1.77978705	0.1584158416	head	4.476190476	interoceptive	4.842854207	15.9047619	0.245508982	abstract
Zhong-2022-664-583	583	诱因	誘因	yòuyīn	inducement			N	言	phono-semantic	囗	compound_ideograph	1.8	1.866666667	0.8666666667	1.133333333	1.533333333	3.066666667	1.711111111	interoceptive	3.066666667	3.60596481	10.26666667	0.2142857143	1.4	1.333333333	1.133333333	1.333333333	1.533333333	1.346666667	6.733333333	1.533333333	2.323605761	0.05940594059	torso	3.066666667	interoceptive	3.902513781	17	0.1294117647	abstract
Zhong-2022-664-584	584	来世	來世	láishì	afterlife			N	人	phono-semantic	一	ideograph	1.857142857	1.619047619	0.4285714286	0.619047619	0.7142857143	3.523809524	1.46031746	interoceptive	3.523809524	3.804925006	8.761904762	0.3532608696	0.9047619048	0.9523809524	1.047619048	1.333333333	1	1.047619048	5.238095238	1.333333333	1.829613879	0.08181818182	head	3.523809524	interoceptive	3.941014376	14	0.2210884354	abstract
Zhong-2022-664-585	585	情节	情節	qíngjié	plot	2024	PLOT	N	忄	phono-semantic	竹	phono-semantic	4	3.4	0.7333333333	0.8	1.2	2.8	2.155555556	visual	4	5.03824499	12.93333333	0.2525773196	1.333333333	1.133333333	1.4	1.333333333	0.8666666667	1.213333333	6.066666667	1.4	2.124682852	0.08791208791	mouth/throat	4	visual	5.161172562	19	0.1719298246	concrete
Zhong-2022-664-586	586	事迹	事蹟	shìjì	deeds			N	亅	phono-semantic	足	phono-semantic	2.444444444	2.722222222	0.5555555556	0.7222222222	0.6666666667	2.444444444	1.592592593	auditory	2.722222222	3.689674394	9.555555556	0.226744186	0.8888888889	1.055555556	1.333333333	1.333333333	1.166666667	1.155555556	5.777777778	1.333333333	2.017114222	0.07692307692	mouth/throat+head	2.722222222	auditory	3.880579385	15.33333333	0.1413043478	concrete
Zhong-2022-664-587	587	内容	內容	nèiróng	content			N	入	compound_ideograph	宀	compound_ideograph	3.666666667	2.523809524	0.6666666667	0.5714285714	0.9047619048	2.857142857	1.865079365	visual	3.666666667	4.480061968	11.19047619	0.2765957447	0.619047619	0.8095238095	1.19047619	1.333333333	0.619047619	0.9142857143	4.571428571	1.333333333	1.717073653	0.15625	head	3.666666667	visual	4.562608725	15.76190476	0.1963746224	concrete
Zhong-2022-664-588	588	网页	網頁	wǎngyè	web page			N	糹	pictograph	頁	pictograph	4.19047619	2.047619048	0.3333333333	0.2857142857	1.047619048	2.714285714	1.76984127	visual	4.19047619	4.693267818	10.61904762	0.3677130045	0.4285714286	2.047619048	0.619047619	1.333333333	0.8095238095	1.047619048	5.238095238	2.047619048	2.276764495	0.3090909091	hand/arm	4.19047619	visual	4.865472425	15.85714286	0.2462462462	concrete
Zhong-2022-664-589	589	妙法	妙法	miàofǎ	magic bullet			N	女	compound_ideograph	氵	compound_ideograph	1.894736842	2.210526316	0.8947368421	0.4736842105	0.6842105263	3	1.526315789	interoceptive	3	3.576456714	9.157894737	0.275862069	1.315789474	1.421052632	1.105263158	1.315789474	1	1.231578947	6.157894737	1.421052632	2.138220407	0.06837606838	hand/arm	3	interoceptive	3.814957784	15.31578947	0.1649484536	abstract
Zhong-2022-664-590	590	芥蒂	芥蒂	jièdì	grievance			N	艹	phono-semantic	艹	phono-semantic	1.578947368	1.157894737	0.7894736842	0.3684210526	1.157894737	2.789473684	1.307017544	interoceptive	2.789473684	3.082477339	7.842105263	0.3087248322	1.105263158	1.263157895	1.684210526	1.315789474	1.052631579	1.284210526	6.421052632	1.684210526	2.262882701	0.09836065574	mouth/throat	2.789473684	interoceptive	3.444739592	14.26315789	0.1697416974	abstract
Zhong-2022-664-591	591	润饰	潤飾	rùnshì	retouch			Nv	氵	phono-semantic	飠	phono-semantic	3.473684211	1.421052632	0.7894736842	0.8947368421	1.578947368	2.210526316	1.728070175	visual	3.473684211	3.930705589	10.36842105	0.2588832487	1.210526316	1.473684211	1	1.315789474	1.105263158	1.221052632	6.105263158	1.473684211	2.125506479	0.0775862069	hand/arm	3.473684211	visual	4.127824272	16.47368421	0.1629392971	abstract
Zhong-2022-664-592	592	操守	操守	cāoshǒu	ethics			N	扌	phono-semantic	宀	compound_ideograph	1.789473684	1.631578947	0.5263157895	0.4736842105	0.6315789474	3.315789474	1.394736842	interoceptive	3.315789474	3.609669207	8.368421053	0.3396226415	0.8947368421	1.105263158	0.5789473684	1.315789474	1.105263158	1	5	1.315789474	1.805820591	0.1473684211	head	3.315789474	interoceptive	3.754435255	13.36842105	0.2125984252	abstract
Zhong-2022-664-593	593	局势	局勢	júshì	situation			N	尸	compound_ideograph	力	phono-semantic	2.894736842	2.315789474	1.052631579	0.8947368421	1.315789474	3.684210526	2.026315789	interoceptive	3.684210526	4.495364923	12.15789474	0.2294372294	1.157894737	1.421052632	1.473684211	1.315789474	1.368421053	1.347368421	6.736842105	1.473684211	2.318504862	0.046875	mouth/throat	3.684210526	interoceptive	4.692196955	18.89473684	0.147632312	abstract
Zhong-2022-664-594	594	情势	情勢	qíngshì	circumstances			N	忄	phono-semantic	力	phono-semantic	3.052631579	2.526315789	0.9473684211	1.157894737	1.052631579	3.105263158	1.973684211	interoceptive	3.105263158	4.274151588	11.84210526	0.1822222222	1.368421053	1.315789474	1.315789474	1.315789474	1.315789474	1.326315789	6.631578947	1.368421053	2.268543907	0.007936507937	leg/foot	3.105263158	interoceptive	4.477357512	18.47368421	0.1168091168	abstract
Zhong-2022-664-595	595	经历	經歷	jīnglì	experience			Nv	糹	phono-semantic	止	compound_ideograph	2.526315789	2.210526316	0.8947368421	0.9473684211	1	3.315789474	1.815789474	interoceptive	3.315789474	4.040159554	10.89473684	0.2222222222	1.368421053	1.473684211	1.473684211	1.315789474	1.736842105	1.473684211	7.368421053	1.736842105	2.544835278	0.05714285714	torso	3.315789474	interoceptive	4.352025391	18.26315789	0.1325648415	concrete
Zhong-2022-664-596	596	味道	味道	wèidào	taste	2190	TASTE	N	口	phono-semantic	辶	phono-semantic	1.684210526	1.263157895	4.157894737	3.947368421	1.842105263	3	2.649122807	gustatory	4.157894737	5.576694924	15.89473684	0.1821192053	0.8947368421	1.526315789	3.263157895	1.315789474	1.578947368	1.715789474	8.578947368	3.263157895	3.563028767	0.2760736196	mouth/throat	4.157894737	gustatory	6.024582851	24.47368421	0.1333333333	concrete
Zhong-2022-664-597	597	档案	檔案	dàng'àn	file			N	木	phono-semantic	木	phono-semantic	3.473684211	1.421052632	0.6315789474	0.7894736842	3.157894737	1.947368421	1.903508772	visual	3.473684211	4.386549162	11.42105263	0.2488479263	0.8947368421	2.736842105	0.8947368421	1.315789474	1.263157895	1.421052632	7.105263158	2.736842105	2.971048716	0.2592592593	hand/arm	3.473684211	visual	4.800564109	18.52631579	0.1534090909	concrete
Zhong-2022-664-598	598	相片	相片	xiàngpiàn	photo	3304	PICTURE (PHOTOGRAPH)	N	木	compound_ideograph	片	ideograph	4.684210526	1.157894737	0.4736842105	0.4736842105	3	1.842105263	1.938596491	visual	4.684210526	5.165102049	11.63157895	0.3619909502	1.263157895	2.210526316	0.8947368421	1.315789474	1.736842105	1.484210526	7.421052632	2.210526316	2.761144254	0.1773049645	hand/arm	4.684210526	visual	5.415760662	19.05263158	0.2209944751	concrete
Zhong-2022-664-599	599	理念	理念	lǐniàn	idea			N	王(玉)	phono-semantic	心	phono-semantic	1.529411765	1.529411765	0.9411764706	0.8823529412	1.235294118	2.588235294	1.450980392	interoceptive	2.588235294	3.032935007	8.705882353	0.1959459459	1.117647059	1.647058824	1.352941176	1.294117647	1.176470588	1.317647059	6.588235294	1.647058824	2.298068504	0.08035714286	hand/arm	2.588235294	interoceptive	3.420960944	15.29411765	0.1115384615	abstract
Zhong-2022-664-600	600	声望	聲望	shēngwàng	prestige			N	耳	phono-semantic	月	compound_ideograph	1.941176471	2.588235294	0.9411764706	1.058823529	0.8823529412	3.235294118	1.774509804	interoceptive	3.235294118	3.941333711	10.64705882	0.2209944751	1.235294118	1.294117647	1.176470588	1.294117647	1.352941176	1.270588235	6.352941176	1.352941176	2.177487029	0.02777777778	torso	3.235294118	interoceptive	4.151474047	17	0.1384083045	abstract
Zhong-2022-664-601	601	红尘	紅塵	hóngchén	human world			N	糹	phono-semantic	土	compound_ideograph	2.714285714	1.666666667	0.8095238095	0.7142857143	1.476190476	3.380952381	1.793650794	interoceptive	3.380952381	4.069324816	10.76190476	0.2477876106	1.428571429	1.476190476	0.8571428571	1.285714286	1.333333333	1.276190476	6.380952381	1.476190476	2.241216624	0.09701492537	hand/arm	3.380952381	interoceptive	4.284373478	17.14285714	0.1555555556	abstract
Zhong-2022-664-602	602	民主	民主	mínzhǔ	democracy			N	氏	pictograph	丶	pictograph	2.476190476	2.333333333	0.6666666667	0.5714285714	1.095238095	3.428571429	1.761904762	interoceptive	3.428571429	4.121018273	10.57142857	0.2702702703	1.380952381	1.476190476	2.142857143	1.285714286	1.380952381	1.533333333	7.666666667	2.142857143	2.734574645	0.1118012422	mouth/throat	3.428571429	interoceptive	4.48861759	18.23809524	0.1566579634	abstract
Zhong-2022-664-603	603	圣灵	聖靈	shènglíng	holy spirit	53	SPIRIT	N	耳	phono-semantic	雨	phono-semantic	2.055555556	1.277777778	0.5555555556	0.6111111111	0.8333333333	2.722222222	1.342592593	interoceptive	2.722222222	3.172253966	8.055555556	0.2689655172	0.8888888889	1.166666667	0.7777777778	1.277777778	1.444444444	1.111111111	5.555555556	1.444444444	1.988329379	0.12	torso	2.722222222	interoceptive	3.413778549	13.61111111	0.1591836735	abstract
Zhong-2022-664-604	604	福气	福氣	fúqi	blessing			N	礻	phono-semantic	气	pictograph	2.454545455	2.136363636	1.227272727	0.9090909091	1.136363636	4	1.977272727	interoceptive	4	4.524245129	11.86363636	0.2605363985	1.363636364	1.318181818	1.681818182	1.272727273	1.409090909	1.409090909	7.045454545	1.681818182	2.435278557	0.05806451613	mouth/throat	4	interoceptive	4.748175991	18.90909091	0.1634615385	abstract
Zhong-2022-664-605	605	他日	他日	tārì	another day			N	亻	phono-semantic	日	pictograph	1.863636364	2.181818182	0.5909090909	0.5454545455	0.7272727273	2.363636364	1.378787879	interoceptive	2.363636364	3.135195252	8.272727273	0.2197802198	0.9090909091	1.181818182	1.454545455	1.272727273	1.136363636	1.190909091	5.954545455	1.454545455	2.080727554	0.09160305344	mouth/throat	2.363636364	interoceptive	3.414974352	14.22727273	0.1277955272	abstract
Zhong-2022-664-606	606	秉性	秉性	bǐngxìng	natural instincts			N	禾	pictograph	忄	phono-semantic	1.818181818	1.727272727	0.3181818182	0.2727272727	0.5909090909	2.863636364	1.265151515	interoceptive	2.863636364	3.26812332	7.590909091	0.3413173653	0.8181818182	0.8636363636	0.9545454545	1.272727273	1	0.9818181818	4.909090909	1.272727273	1.723908503	0.09259259259	head	2.863636364	interoceptive	3.420773388	12.5	0.2072727273	abstract
Zhong-2022-664-607	607	象征	象徵	xiàngzhēng	symbol			Nv	豕	pictograph	彳	phono-semantic	2.333333333	1.866666667	0.7333333333	0.8666666667	2	3.2	1.833333333	interoceptive	3.2	3.936956029	11	0.2242424242	1.133333333	1.4	1.133333333	1.266666667	1.466666667	1.28	6.4	1.466666667	2.213325914	0.05208333333	torso	3.2	interoceptive	4.15754663	17.4	0.1417624521	abstract
Zhong-2022-664-608	608	天堂	天堂	tiāntáng	heaven	1565	HEAVEN	N	大	ideograph	土	phono-semantic	2.4	1.866666667	0.9333333333	0.9333333333	1.6	3.666666667	1.9	interoceptive	3.666666667	4.223650896	11.4	0.2397660819	1.6	1.466666667	1.333333333	1.266666667	1.333333333	1.4	7	1.6	2.411518702	0.04761904762	leg/foot	3.666666667	interoceptive	4.470934759	18.4	0.1485507246	abstract
Zhong-2022-664-609	609	恩典	恩典	ēndiǎn	grace			N	心	phono-semantic	八	compound_ideograph	3	2.466666667	0.4666666667	0.5333333333	1.333333333	3.066666667	1.811111111	interoceptive	3.066666667	4.188333008	10.86666667	0.2392638037	1.733333333	1.666666667	1.4	1.266666667	1.4	1.493333333	7.466666667	1.733333333	2.589187326	0.0625	leg/foot	3.066666667	interoceptive	4.495137561	18.33333333	0.1418181818	abstract
Zhong-2022-664-610	610	契机	契機	qìjī	opportunity			N	大	compound_ideograph	木	phono-semantic	2.157894737	1.842105263	0.4210526316	0.5789473684	1.052631579	2.842105263	1.48245614	interoceptive	2.842105263	3.439546886	8.894736842	0.2721893491	0.8421052632	1.210526316	0.8947368421	1.263157895	1.157894737	1.073684211	5.368421053	1.263157895	1.880992153	0.07843137255	head	2.842105263	interoceptive	3.61767791	14.26315789	0.1697416974	abstract
